TimeStamp,TDT6_VWC,LWIN,LWOUT,SWIN,SWOUT,RN,PRECIP,PA,TA,WS,RH,STP_TSOIL20
2020-08-23 12:00:00+00:00,17.998,368.202,409.104,165.904,26.929,98.073,0.035,1006.174,17.039,4.152,73.378,18.766
2020-08-24 12:00:00+00:00,18.046,361.235,405.204,199.67,32.43,123.272,0.066,1005.83,16.435,2.935,74.243,18.586
2020-08-25 12:00:00+00:00,18.028,386.033,399.585,86.634,13.786,59.296,0.186,992.6,17.022,6.754,84.611,18.353
2020-08-26 12:00:00+00:00,18.117,367.598,397.9,114.219,18.48,65.437,0,1001.157,16.862,5.952,70.787,17.771
2020-08-27 12:00:00+00:00,18.2,360.71,391.69,101.012,17.23,52.803,0.234,1001.818,15.015,2.686,84.164,17.316
2020-08-28 12:00:00+00:00,18.923,369.294,387.19,104.23,16.343,69.991,0.087,991.038,13.621,3.37,89.952,17.201
2020-08-29 12:00:00+00:00,22.873,366.792,382.917,102.351,16.468,69.757,0.169,997.547,12.999,6.361,90.382,16.897
2020-08-30 12:00:00+00:00,29.096,362.485,385.981,123.275,20.005,79.774,0,1007.582,13.679,5.407,78.065,16.529
2020-08-31 12:00:00+00:00,28.568,333.358,383.458,150.573,26.238,74.235,0,1012.73,12.89,2.38,76.998,16.379
2020-09-01 12:00:00+00:00,27.938,318.792,380.458,176.562,30.776,84.12,0,1012.137,13.272,1.423,70.545,16.27
2020-09-02 12:00:00+00:00,27.53,342.802,388.556,171.838,31.001,95.083,0.023,1009.998,14.652,2.616,73.116,16.024
2020-09-03 12:00:00+00:00,27.028,391.26,403.273,62.771,10.486,40.272,0.03,1006.178,17.68,4.742,86.828,16.529
2020-09-04 12:00:00+00:00,26.579,353.223,392.244,137.951,24.03,74.901,0.006,1011.024,15.153,3.134,75.086,16.731
2020-09-05 12:00:00+00:00,26.016,316.748,381.475,185.18,34.22,86.233,0,1011.036,13.728,3.524,67.612,16.473
2020-09-06 12:00:00+00:00,25.423,323.846,380.479,173.207,31.184,85.39,0,1011.48,13.503,2.166,69.996,15.913
2020-09-07 12:00:00+00:00,24.87,356.596,388.229,94.99,18.443,44.913,0,1013.482,14.83,3.159,78.371,15.772
2020-09-08 12:00:00+00:00,24.352,379.696,413.929,133.329,25.047,74.049,0,1014.404,19.374,2.952,79.51,16.422
2020-09-09 12:00:00+00:00,23.715,349.865,402.521,170.998,33.187,85.155,0,1013.41,17.71,3.57,73.691,17.148
2020-09-10 12:00:00+00:00,22.936,308.85,380.096,202.879,40.365,91.268,0,1013.965,13.054,2.138,67.136,16.586
2020-09-11 12:00:00+00:00,22.351,314.733,376.352,169.447,35.674,72.154,0,1007.777,13.485,2.856,67.926,15.935
2020-09-12 12:00:00+00:00,21.786,330.177,388.592,180.068,35.687,85.966,0,1009.914,15.364,3.123,65.742,15.73
2020-09-13 12:00:00+00:00,21.042,335.862,401.91,201.05,40.377,94.625,0,1014.007,17.748,3.272,70.905,15.947
2020-09-14 12:00:00+00:00,20.379,339.452,401.625,202.307,41.092,99.042,0,1013.497,18.313,1.605,73.108,16.256
2020-09-15 12:00:00+00:00,19.787,365.431,417.412,180.571,35.884,92.706,0,1009.7,20.54,2.233,70.6,16.617
2020-09-16 12:00:00+00:00,19.362,368.452,407.046,136.924,26.872,71.458,0,1015.607,17.709,3.918,77.771,17.149
2020-09-17 12:00:00+00:00,18.885,310.719,386.606,183.342,38.456,68.998,0,1020.143,14.317,3.759,71.229,16.806
2020-09-18 12:00:00+00:00,18.637,305.606,385.665,197.912,41.931,75.923,0,1014.974,14.318,4.086,71.481,16.138
2020-09-19 12:00:00+00:00,18.354,323.244,396.804,190.083,39.258,77.265,0,1009.884,16.165,4.513,72.171,16.029
2020-09-20 12:00:00+00:00,18.207,331.365,399.562,178.905,36.749,73.958,0,1010.407,16.497,3.975,76.93,16.224
2020-09-21 12:00:00+00:00,18.094,347.463,391.258,154.495,29.3,81.399,0,1008.481,15.365,1.602,77.81,16.33
2020-09-22 12:00:00+00:00,17.984,349.01,403.367,162.914,32.587,75.97,0,1000.232,17.982,2.658,69.84,16.187
2020-09-23 12:00:00+00:00,18.225,373.425,390.902,74.389,14.928,41.984,0.169,990.929,15.198,3.653,88.795,16.409
2020-09-24 12:00:00+00:00,18.182,332.077,369.36,122.314,25.048,59.983,0.094,987.232,10.884,3.355,82.184,15.539
2020-09-25 12:00:00+00:00,18.041,343.158,358.508,51.597,10.59,25.656,0.189,989.372,9.382,8.342,83.122,14.478
2020-09-26 12:00:00+00:00,18.093,336.694,359.856,82.822,15.868,43.791,0.014,998.67,9.232,8.19,81.752,13.319
2020-09-27 12:00:00+00:00,18.234,362.512,369.76,31.577,5.773,18.555,0,1001.143,11.199,7.416,89.253,13.277
2020-09-28 12:00:00+00:00,18.243,345.946,373.119,102.254,19.712,55.368,0,1003.47,11.839,3.559,80.148,13.567
2020-09-29 12:00:00+00:00,18.172,368.333,373.213,36.993,7.277,24.836,0.019,1005.847,12.081,1.671,96.275,13.805
2020-09-30 12:00:00+00:00,18.26,371.762,381.733,89.836,17.569,62.296,0.226,999.15,13.327,3.965,90.714,13.801
2020-10-01 12:00:00+00:00,18.302,345.281,373.7,82.068,16.171,37.478,0.016,988.343,12.044,2.529,85.613,14.22
2020-10-02 12:00:00+00:00,18.797,361.625,375.669,36.315,8.095,14.175,0.122,982.177,12.859,4.298,86.344,13.845
2020-10-03 12:00:00+00:00,32.753,374.296,380.75,34.621,6.895,21.271,0.098,977.876,13.255,3.637,93.217,14.098
2020-10-04 12:00:00+00:00,37.469,357.865,363.708,39.438,8.021,25.573,0.202,973.862,9.879,3.97,93.571,13.796
2020-10-05 12:00:00+00:00,37.449,360.508,374.156,71.16,13.78,43.732,0.052,984.427,12.061,4,88.751,13.49
2020-10-06 12:00:00+00:00,38.264,343.967,373.785,102.93,20.373,52.739,0.16,987.967,12.026,4.269,86.416,13.606
2020-10-07 12:00:00+00:00,36.889,314.846,369.56,134.948,27.27,52.964,0.009,1002.091,11.54,4.16,77.182,13.42
2020-10-08 12:00:00+00:00,37.791,364.042,378.14,49.803,9.573,26.133,0.122,1002.005,13.04,4.631,91.05,13.506
2020-10-09 12:00:00+00:00,36.895,305.235,356.773,88.911,18.409,18.964,0,1008.553,9.08,3.017,84.5,13.142
2020-10-10 12:00:00+00:00,36.257,316.14,352.754,68.337,14.376,17.346,0.025,1011.218,8.179,3.944,87.093,12.404
2020-10-11 12:00:00+00:00,36.086,310.05,357.973,98.083,20.152,30.008,0.005,1014.633,9.041,4.22,87.514,12.064
2020-10-12 12:00:00+00:00,35.89,338.583,361.092,71.293,14.062,34.723,0.096,1009.597,9.219,2.673,89.834,12.012
2020-10-13 12:00:00+00:00,38.912,358.558,359.56,24.769,5.269,18.497,0.244,1001.386,9.124,2.588,94.819,12.116
2020-10-14 12:00:00+00:00,39.287,321.219,358.733,69.955,14.582,17.859,0.078,1011.854,9.568,3.371,87.625,11.879
2020-10-15 12:00:00+00:00,38.364,323.404,358.09,75.386,15.271,25.43,0.024,1014.943,9.143,3.506,85.961,11.753
2020-10-16 12:00:00+00:00,37.716,334.071,360.929,57.865,11.255,19.752,0.039,1015.326,9.576,2.543,84.843,11.649
2020-10-17 12:00:00+00:00,37.567,353.86,363.596,59.619,11.762,38.121,0,1013.022,9.687,2.716,91.156,11.869
2020-10-18 12:00:00+00:00,37.258,349.625,361.025,43.491,8.535,23.556,0,1013.959,9.49,2.002,88.648,11.912
2020-10-19 12:00:00+00:00,36.923,349.917,366.567,65.454,13.21,35.594,0,1006.819,11.038,3.684,78.637,11.897
2020-10-20 12:00:00+00:00,36.786,360.458,380.042,61.58,12.598,29.399,0.018,993.603,13.815,4.566,83.202,12.056
2020-10-21 12:00:00+00:00,39.523,376.606,381.948,16.946,3.559,8.046,0.235,988.299,13.688,3.611,95.992,12.608
2020-10-22 12:00:00+00:00,38.792,334.952,371.781,81.876,17.019,28.028,0,998.512,12.444,4.124,82.227,12.706
2020-10-23 12:00:00+00:00,37.925,351.773,371.583,62.594,12.708,30.075,0.009,999.064,11.991,3.52,86.022,12.534
2020-10-24 12:00:00+00:00,38.256,350.746,368.342,28.348,6.58,4.171,0.23,993.261,11.537,5.358,87.6,12.262
2020-10-25 12:00:00+00:00,40.049,310.05,358.783,72.226,15.765,7.728,0.001,987.482,9.77,3.81,85.379,12.251
2020-10-26 12:00:00+00:00,38.81,303.608,352.683,78.415,17.336,12.004,0,987.966,8.669,3.59,85.469,11.59
2020-10-27 12:00:00+00:00,38.469,322.787,353.319,22.348,5.058,-13.242,0.049,989.01,8.54,3.889,92.579,11.134
2020-10-28 12:00:00+00:00,39.294,303.219,352.656,67.595,15.226,2.932,0.058,992.592,8.691,4.167,84.07,10.957
2020-10-29 12:00:00+00:00,40.496,343.669,363.112,19.687,4.372,-4.129,0.121,1001.82,10.486,4.475,89.485,10.713
2020-10-30 12:00:00+00:00,39.602,377.344,386.369,32.496,6.34,17.131,0.007,1006.31,14.731,5.253,88.087,11.519
2020-10-31 12:00:00+00:00,39.469,352.158,373.604,33.401,7.318,4.637,0.09,1002.707,12.471,5.624,87.062,12.222
2020-11-01 12:00:00+00:00,39.527,369.606,380.752,26.328,4.88,10.302,0.005,993.911,13.828,6.479,84.323,12.017
2020-11-02 12:00:00+00:00,38.879,335.875,378.977,64.919,13.935,7.882,0,994.552,13.829,7.638,73.685,12.679
2020-11-03 12:00:00+00:00,38.543,294.977,342.802,46.589,10.679,-11.915,0.056,1008.69,6.741,3.897,83.45,11.75
2020-11-04 12:00:00+00:00,38.557,269.771,335.044,86.662,19.075,2.314,0,1023.3,5.565,2.017,86.664,10.624
2020-11-05 12:00:00+00:00,38.496,302.2,337.369,68.766,14.34,19.257,0,1028.663,5.61,1.316,91.888,9.693
2020-11-06 12:00:00+00:00,38.379,302.34,344.988,81.533,18.213,20.672,0,1020.842,7.814,1.96,83.709,9.325
2020-11-07 12:00:00+00:00,38.297,313.846,353.296,74.474,15.647,19.377,0,1011.974,9.199,1.646,91.41,9.142
2020-11-08 12:00:00+00:00,38.204,351.617,370.594,65.988,13.46,33.551,0,1009.724,11.489,1.944,95.277,9.649
2020-11-09 12:00:00+00:00,38.585,379.621,378.935,35.866,6.78,29.771,0.186,1011.058,12.853,1.823,98.579,10.632
2020-11-10 12:00:00+00:00,41.39,349.346,369.979,54.884,10.987,23.264,0.025,1014.131,11.835,1.609,95.217,11.203
2020-11-11 12:00:00+00:00,39.859,350.627,365.833,39.337,7.846,16.285,0.012,1009.334,10.566,3.978,93.669,10.965
2020-11-12 12:00:00+00:00,40.265,300.315,357.956,69.23,15.415,-3.827,0.065,1003.693,9.917,4.328,82.504,10.949
2020-11-13 12:00:00+00:00,39.743,317.252,358.425,38.461,8.273,-10.985,0,1002.882,9.977,3.43,84.615,10.604
2020-11-14 12:00:00+00:00,39.493,354.573,370.225,16.413,3.929,-3.168,0.047,998.746,11.799,5.101,90.146,10.606
2020-11-15 12:00:00+00:00,42.512,334.881,364.652,27.422,6.367,-8.716,0.336,987.12,10.83,5.935,86.029,11.299
2020-11-16 12:00:00+00:00,41.086,324.012,356.798,28.768,6.784,-10.801,0.038,1001.599,9.346,4.776,84.614,10.654
2020-11-17 12:00:00+00:00,40.713,354.19,374.748,41.252,8.364,12.33,0,1010.131,12.708,5.441,85.392,10.819
2020-11-18 12:00:00+00:00,40.192,327.306,369.029,52.632,11.343,-0.434,0.015,1006.452,11.865,5.727,81.367,11.14
2020-11-19 12:00:00+00:00,39.976,293.388,341.371,33.298,7.763,-22.448,0.006,1015.059,6.566,4.287,80.279,10.721
2020-11-20 12:00:00+00:00,39.879,304.242,335.475,42.307,9.481,1.593,0.005,1022.864,4.8,3.426,90.186,9.485
2020-11-21 12:00:00+00:00,39.704,343.696,362.338,25.866,5.203,2.021,0,1015.815,10.429,5.505,81.061,9.658
2020-11-22 12:00:00+00:00,39.584,295.1,343.542,55.882,12.336,-4.896,0.002,1016.316,7.711,2.294,84.604,9.833
2020-11-23 12:00:00+00:00,39.458,273.108,332.821,55.746,12.767,-16.733,0,1017.133,4.866,2.681,88.414,8.868
2020-11-24 12:00:00+00:00,39.52,319.269,354.867,28.648,6.233,-13.183,0,1008.127,8.995,4.109,89.75,8.827
2020-11-25 12:00:00+00:00,39.454,329.515,355.531,14.617,3.261,-14.661,0,1003.905,8.887,3.498,93.467,9.162
2020-11-26 12:00:00+00:00,39.459,296.867,332.296,26.067,6.038,-15.4,0,1011.534,4.456,1.387,94.083,9.078
2020-11-27 12:00:00+00:00,39.362,314.004,325.717,29.84,6.598,11.529,0.003,1009.968,2.444,2,99.033,8.129
2020-11-28 12:00:00+00:00,39.381,337.823,350.102,19.015,3.677,3.058,0,1010.191,7.648,1.955,95.283,8.088
2020-11-29 12:00:00+00:00,39.378,345.681,349.362,11.317,2.184,5.452,0,1016.514,6.858,1.684,96.329,8.478
2020-11-30 12:00:00+00:00,39.384,334.012,346.285,12.482,2.729,-2.521,0.048,1012.666,6.63,4.201,94.745,8.645
2020-12-01 12:00:00+00:00,39.478,273.356,333.269,47.587,10.614,-22.939,0.003,1013.912,4.537,5.198,88.848,8.246
2020-12-02 12:00:00+00:00,39.558,305.302,330.219,19.636,4.933,-10.213,0.006,1007.46,3.53,2.191,93.833,7.654
2020-12-03 12:00:00+00:00,40.961,328.473,335.49,6.735,2.293,-2.574,0.177,981.025,4.719,3.706,94.165,7.454
2020-12-04 12:00:00+00:00,43.924,309.333,326.731,16.074,3.844,-5.169,0.351,967.09,2.825,4.573,93.008,6.589
2020-12-05 12:00:00+00:00,44.235,290.069,327.746,30.67,6.873,-13.881,0.005,983.883,3.902,2.031,90.078,6.345
2020-12-06 12:00:00+00:00,44.109,289.55,322.881,26.884,5.914,-12.362,0,992.123,2.203,2.228,93.748,6.262
2020-12-07 12:00:00+00:00,42.732,310.577,313.846,29.444,6.398,19.778,0,989.483,-0.767,3.32,99.246,5.94
2020-12-08 12:00:00+00:00,41.967,311.179,312.919,24.544,6.169,16.636,0.006,993.73,-0.848,4.056,98.94,5.698
2020-12-09 12:00:00+00:00,43.138,335.135,334.444,12.945,2.518,11.119,0.179,995.785,4.303,2.509,96.092,5.624
2020-12-10 12:00:00+00:00,43.613,331.546,337.071,8.115,1.903,0.687,0,991.662,5.099,3.371,90.273,5.933
2020-12-11 12:00:00+00:00,43.606,351.179,350.262,10.323,1.726,9.514,0.162,978.503,7.456,2.681,98.304,6.404
2020-12-12 12:00:00+00:00,43.56,348.335,348.627,6.962,1.666,5.005,0,988.239,7.159,3.056,95.396,6.964
2020-12-13 12:00:00+00:00,43.52,321.846,340.421,12.967,2.929,-8.538,0.035,993.874,5.803,4.52,94.3,6.899
2020-12-14 12:00:00+00:00,43.623,324.894,358.565,33.701,7.635,-7.605,0.148,990.383,9.843,4.64,89.557,7.389
2020-12-15 12:00:00+00:00,43.78,311.669,347.008,41.219,9.184,-3.305,0,996.958,7.723,3.145,93.729,7.638
2020-12-16 12:00:00+00:00,43.714,309.971,349.592,30.496,6.7,-15.825,0.006,999.246,8.043,4.727,90.329,7.474
2020-12-17 12:00:00+00:00,43.586,283.298,345.881,42.385,9.528,-29.727,0,1004.32,7.681,3.417,90.793,7.55
2020-12-18 12:00:00+00:00,43.102,349.5,361.171,8.307,1.738,-5.101,0.005,1002.08,10.12,6.397,88.958,7.725
2020-12-19 12:00:00+00:00,42.577,317.238,356.506,27.409,6.266,-18.127,0.014,996.475,9.571,5.788,84.743,8.216
2020-12-20 12:00:00+00:00,42.451,282.012,342.048,38.086,8.764,-30.713,0.002,1002.868,7.027,3.721,85.025,8.038
2020-12-21 12:00:00+00:00,43.094,350.479,358.756,6.53,1.522,-3.269,0.336,997.729,9.467,4.52,95.431,7.733
2020-12-22 12:00:00+00:00,43.633,351.994,360.64,14.944,3.241,3.057,0.045,1000.905,9.58,2.605,92.808,8.762
2020-12-23 12:00:00+00:00,43.584,364.442,364.287,15.21,3.125,12.239,0.294,996.218,10.129,2.498,97.121,8.961
2020-12-24 12:00:00+00:00,43.807,297.796,333.467,35.338,7.149,-7.482,0.215,1009.074,4.11,6.827,89.156,8.367
2020-12-25 12:00:00+00:00,43.993,274.502,321.485,40.847,8.296,-14.432,0.02,1019.215,1.666,4.435,88.771,6.876
2020-12-26 12:00:00+00:00,44.074,314.619,336.881,13.07,2.891,-12.083,0.002,1004.878,5.146,5.389,88.676,6.176
2020-12-27 12:00:00+00:00,43.707,295.35,334.81,21.474,5.637,-23.623,0.27,967.428,5.387,4.95,84.449,6.795
2020-12-28 12:00:00+00:00,43.914,313.308,322.629,33.627,7.14,17.166,0.011,965.367,1.976,2.027,96.621,5.968
2020-12-29 12:00:00+00:00,43.898,316.806,325.2,9.949,2.061,-0.507,0,979.61,1.842,3.684,94.727,5.651
2020-12-30 12:00:00+00:00,43.852,261.404,316.783,27.446,6.464,-34.397,0,991.697,1.041,2.737,92.773,5.392
2020-12-31 12:00:00+00:00,44.012,288.862,310.504,38.05,8.59,7.818,0,995.15,-1.126,2.995,97.208,4.821
2021-01-01 12:00:00+00:00,43.693,309.981,321.046,13.816,2.806,-0.055,0.003,1000.735,0.96,2.922,98.065,4.498
2021-01-02 12:00:00+00:00,43.086,298.525,323.465,25.792,5.135,-4.283,0,1005.485,1.865,3.323,94.725,4.777
2021-01-03 12:00:00+00:00,42.852,313.415,325.042,27.965,6.485,9.854,0.017,1008.079,2.36,2.914,93.923,4.687
2021-01-04 12:00:00+00:00,43.061,305.002,327.075,13.01,3.485,-12.548,0.038,1010.219,3.093,5.013,88.744,4.792
2021-01-05 12:00:00+00:00,43.629,317.323,326.354,9.136,2.538,-2.434,0.134,1010.26,2.59,4.712,93.008,4.674
2021-01-06 12:00:00+00:00,44.239,306.542,326.548,20.799,4.583,-3.79,0.017,1009.534,2.741,3.319,91.517,4.708
2021-01-07 12:00:00+00:00,44.147,273.656,316.467,32.106,7.042,-17.746,0.005,1007.318,0.579,3.665,91.896,4.477
2021-01-08 12:00:00+00:00,44.186,299.748,313.481,18.175,3.731,0.711,0,1008.719,-0.818,2.84,98.615,4.032
2021-01-09 12:00:00+00:00,43.971,257.825,308.787,60.757,11.607,-1.813,0.002,1015.971,-0.862,3.395,95.04,3.793
2021-01-10 12:00:00+00:00,43.556,296.473,315.983,33.797,6.576,7.711,0,1014.854,0.119,2.871,96.96,3.376
2021-01-11 12:00:00+00:00,43.319,316.329,336.229,28.944,5.919,3.126,0.016,1006.221,5.171,4.522,86.612,3.731
2021-01-12 12:00:00+00:00,43.773,293.342,333.685,33.959,7.636,-14.021,0.066,1003.246,4.688,4.244,88.443,4.694
2021-01-13 12:00:00+00:00,44.281,306.94,322.235,22.112,4.383,2.433,0.076,1008.53,1.397,1.742,93.746,4.384
2021-01-14 12:00:00+00:00,44.612,323.448,325.306,10.398,2.006,6.534,0.329,1008.554,2.103,3.622,95.327,4.301
2021-01-15 12:00:00+00:00,44.657,294.556,320.24,22.882,4.728,-7.53,0,1019.621,1.945,1.84,84.448,4.043
2021-01-16 12:00:00+00:00,44.495,315.085,319.452,10.519,5.867,0.285,0.19,1010.167,1.984,3.946,94.882,3.705
2021-01-17 12:00:00+00:00,44.511,287.925,329.7,52.181,11.584,-1.179,0,1012.042,4.489,3.91,84.477,3.488
2021-01-18 12:00:00+00:00,44.604,291.671,329.658,30.081,6.347,-14.254,0,1010.368,3.969,3.562,90.077,3.729
2021-01-19 12:00:00+00:00,44.502,350.173,359.352,30.921,6.233,15.509,0.066,993.083,9.929,7.082,86.395,4.744
2021-01-20 12:00:00+00:00,44.29,351.821,357.181,7.347,1.7,0.286,0.014,978.704,9.28,7.946,88.033,5.956
2021-01-21 12:00:00+00:00,44.441,290.408,335.921,46.844,10.481,-9.149,0.044,973.792,5.518,6.185,77.656,5.919
2021-01-22 12:00:00+00:00,44.376,253.763,323.646,69.056,15.776,-16.603,0.044,981.857,3.105,3.378,82.717,5.107
2021-01-23 12:00:00+00:00,44.527,312.242,319.956,17.088,3.647,5.726,0.015,985.151,0.764,3.089,95.294,4.563
2021-01-24 12:00:00+00:00,44.472,292.177,309.502,16.1,7.82,-9.045,0.068,987.838,-0.262,2.233,93.483,4
2021-01-25 12:00:00+00:00,44.57,235.217,314.394,72.126,16.141,-23.192,0,998.059,0.852,4.739,83.1,3.453
2021-01-26 12:00:00+00:00,44.702,291.108,320.327,23.768,5.131,-10.582,0.108,1005.893,1.609,3.288,90.581,3.108
2021-01-27 12:00:00+00:00,44.643,345.806,342.467,38.056,6.977,34.418,0.013,1001.001,6.46,2.416,97.044,3.736
2021-01-28 12:00:00+00:00,44.603,344.765,353.925,21.604,4.068,8.376,0.302,991.515,8.615,2.913,94.347,4.672
2021-01-29 12:00:00+00:00,44.556,325.217,353.798,51.326,10.452,12.294,0.196,987.369,8.852,4.406,86.661,5.604
2021-01-30 12:00:00+00:00,44.575,311.004,328.783,17.024,3.824,-4.579,0.016,990.862,3.176,5.375,83.446,5.592
2021-01-31 12:00:00+00:00,44.542,271.958,319.371,49.469,10.859,-8.803,0.008,989.688,1.671,3.455,79.734,4.503
2021-02-01 12:00:00+00:00,44.524,305.94,322.985,15.091,3.232,-5.187,0.014,987.322,2.303,2.507,90.76,4.267
2021-02-02 12:00:00+00:00,44.525,346.05,345.885,41.181,7.802,33.544,0.117,985.826,6.964,3.382,93.283,4.163
2021-02-03 12:00:00+00:00,44.517,314.304,347.869,35.031,6.946,-5.48,0,986.53,7.754,3.18,85.575,5.167
2021-02-04 12:00:00+00:00,44.513,308.008,337.808,38.96,7.649,1.511,0.054,999.573,5.319,2.451,95.7,5.189
2021-02-05 12:00:00+00:00,44.637,310.521,343.862,80.449,16.374,30.733,0.034,999.209,6.843,1.939,91.27,5.429
2021-02-06 12:00:00+00:00,44.638,337.608,339.431,21.754,4.116,15.815,0.16,998.015,4.891,2.888,97.298,5.42
2021-02-07 12:00:00+00:00,44.544,305.631,313.59,33.263,-9790.68,-9790.838,0.036,994.606,-0.485,7.421,92.012,4.978
2021-02-08 12:00:00+00:00,44.656,292.988,303.529,39.066,-9790.688,-9790.903,0.009,994.245,-2.307,5.904,88.25,4.228
2021-02-09 12:00:00+00:00,44.66,273.638,300.044,61.9,-9999,-9999,0,998.374,-1.494,2.779,74.174,3.973
2021-02-10 12:00:00+00:00,44.646,246.162,296.631,91.5,-9999,-9999,0,1006.445,-1.848,3.111,78.662,3.736
2021-02-11 12:00:00+00:00,44.687,252.902,295.435,91.86,-9999,-9999,0,1018.33,-2.144,2.57,77.484,3.543
2021-02-12 12:00:00+00:00,44.683,267.529,300.267,59.136,-9999,-9999,0,1022.264,-1.459,4.291,64.029,3.324
2021-02-13 12:00:00+00:00,43.905,248.4,300.96,108.395,-9999,-9999,0,1024.189,-1.16,6.388,58.064,2.969
2021-02-14 12:00:00+00:00,43.442,294.652,311.592,61.507,-9999,-9999,0.013,1017.495,0.712,6.577,61.807,2.682
2021-02-15 12:00:00+00:00,44.073,341.552,334.9,40.389,-198.781,-170.981,0.075,1008.845,5.87,3.957,93.05,2.786
2021-02-16 12:00:00+00:00,44.302,329.981,348.373,20.523,4.089,-1.958,0.051,1000.428,7.773,4.524,92.358,3.771
2021-02-17 12:00:00+00:00,44.178,321.89,351.729,34.336,6.697,-2.2,0.004,1000.604,8.517,5.202,90.167,4.558
2021-02-18 12:00:00+00:00,44.121,291.202,343.869,45.447,9.518,-16.737,0.041,994.528,7.426,5.51,78.25,5.243
2021-02-19 12:00:00+00:00,44.221,306.415,343.421,49.135,9.514,2.616,0,999.426,6.715,5.809,86.935,5.042
2021-02-20 12:00:00+00:00,44.159,313.769,362.723,88.021,17.603,21.464,0,995.308,11.19,6.286,72.895,5.723
2021-02-21 12:00:00+00:00,43.944,320.904,360.74,90.406,17.899,32.672,0,999.638,10.17,3.117,79.195,6.41
2021-02-22 12:00:00+00:00,43.493,331.565,353.115,43.371,8.817,13.004,0.016,1005.508,8.736,2.04,91.144,6.576
2021-02-23 12:00:00+00:00,43.435,317.89,358.129,112.11,22.68,49.19,0,1013.727,9.693,5.353,79.657,6.787
2021-02-24 12:00:00+00:00,42.987,313.502,367.29,87.017,17.107,16.122,0,1013.172,12.039,4.993,71.48,7.092
2021-02-25 12:00:00+00:00,42.646,323.406,355.944,38.203,7.363,-1.697,0,1016.6,9.592,2.759,76.265,7.508
2021-02-26 12:00:00+00:00,42.234,260.983,333.421,129.281,26.628,30.216,0,1026.86,5.564,2.024,74.606,6.889
2021-02-27 12:00:00+00:00,41.949,269.175,337.248,134.982,27.042,39.867,0,1031.1,6.067,1.479,78.438,6.068
2021-02-28 12:00:00+00:00,41.622,289.502,333.744,121.606,24.389,52.975,0,1028.015,3.984,2.296,89.844,5.705
2021-03-01 12:00:00+00:00,41.505,330.925,338.783,53.766,10.054,35.854,0,1023.377,4.196,3.382,95.46,5.851
2021-03-02 12:00:00+00:00,41.425,318.081,344.365,88.334,17.13,44.921,0,1020.461,5.507,2.395,93.318,6.173
2021-03-03 12:00:00+00:00,41.317,332.104,337.721,31.664,5.877,20.17,0.067,1018.326,3.711,1.23,98.127,6.388
2021-03-04 12:00:00+00:00,41.935,327.06,335.123,50.538,9.353,33.122,0.002,1015.191,3.733,3.25,89.254,6.33
2021-03-05 12:00:00+00:00,41.923,283.16,326.208,54.778,10.949,0.781,0,1022.099,2.901,3.084,75.379,5.94
2021-03-06 12:00:00+00:00,41.772,297.446,327.01,63.851,12.373,21.913,0,1024.205,2.611,1.755,76.538,5.412
2021-03-07 12:00:00+00:00,41.621,283.465,324.798,89.344,17.727,30.284,0,1017.502,2.457,1.266,68.775,5.259
2021-03-08 12:00:00+00:00,41.451,316.61,338.285,68.184,13.038,33.471,0,1013.27,4.69,2.206,80.4,5.299
2021-03-09 12:00:00+00:00,41.204,290.081,346.308,158.245,31.61,70.408,0,1009.371,7.071,2.829,73.725,5.752
2021-03-10 12:00:00+00:00,41.462,335.694,345.31,23.272,4.774,8.881,0.119,997.4,6.731,6.665,87.697,5.954
2021-03-11 12:00:00+00:00,43.116,302.833,353.215,113.97,23.153,40.436,0.041,984.363,8.869,8.571,70.983,6.453
2021-03-12 12:00:00+00:00,42.95,286.156,342.942,97.304,20.332,20.186,0,990.898,6.702,6.385,69.992,6.317
2021-03-13 12:00:00+00:00,42.592,293.277,340.075,97.899,20.576,30.525,0.05,983.876,6.05,7.202,71.931,6.206
2021-03-14 12:00:00+00:00,42.446,310.392,345.892,123.009,25.62,61.888,0.066,1000.921,6.698,5.522,77.839,6.037
2021-03-15 12:00:00+00:00,43.5,298.527,345.567,149.18,30.34,71.801,0.037,1009.655,6.906,4.053,79.196,6.434
2021-03-16 12:00:00+00:00,43.412,319.635,346.292,55.305,10.258,18.391,0.049,1016.617,6.884,4.333,85.61,6.489
2021-03-17 12:00:00+00:00,43.399,309.344,344.033,85.518,16.596,34.232,0.014,1021.951,6.181,4.839,83.853,6.566
2021-03-18 12:00:00+00:00,43.23,331.915,344.888,58.757,11.15,34.634,0.067,1017.902,6.033,4.101,91.388,6.591
2021-03-19 12:00:00+00:00,43.719,292.848,343.075,184.689,36.647,97.815,0.008,1018.768,5.663,3.417,78.921,6.769
2021-03-20 12:00:00+00:00,43.622,322.296,345.094,73.694,14.043,36.853,0,1020.692,6.133,2.23,84.864,6.657
2021-03-21 12:00:00+00:00,43.139,302.071,341.083,81.953,16.386,26.555,0,1018.603,5.977,3.473,81.262,6.857
2021-03-22 12:00:00+00:00,42.715,280.106,339.581,180.59,36.739,84.376,0,1016.582,5.208,2.113,81.615,6.563
2021-03-23 12:00:00+00:00,42.338,279.644,342.94,149.666,30.679,55.691,0,1014.066,6.516,2.785,79.44,6.502
